Comment,Label
"Có anh chị nào đang là sinh viên hoặc sinh viên vừa ra trường có thể chia sẻ với em một số kinh nghiệm,những hiểu biết về ngành nghề hay đơn giản là kể những câu chuyện mọi người đã trải qua về cuộc sống sinh viên ở môi trường mọi người đang 
 học tập và làm việc được không ạ? Em thực sự muốn lắng nghe để có thêm những cái nhìn mới,những hiểu biết từ trải nghiệm thực tế của mọi người ❤",1
Làm cái video chân thật chút bạn ạ.,1
"Đoạn in 3D là thầy từng dậy mk môn thiết kế máy công cụ, được con D+ :))",1
chúc cj đc 100N ng đk,2
Có ai xem xong mà cảm thấy mình già rồi không? Xưa nhớ và ấn tượng với thứ viện C2 thôi :D,1
B1 có cả viện Sinh phẩm nữa mà?,1
cameo siu chất lượng với rất nhìu IQ :>>>>>,2
Review ngoại thg đi chị ơi,1
Hết hồn chưa,1
"100N sub rồi happy nha Hà ơi 
 Bạn VJ mới xinh, hoạt ngôn ổn quá luôn 🥳",2
100k sub rồi chị oiiiiiiiiiiiiiiiiii,1
Ỏ ... nút bạc rồi ha 😆😆,1
"Kỹ sư BK học 5 năm k phải vì thí nghiệm nhiều em nhé, là vì nội dung học khá nhiều và khá nặng dù đã được điều chỉnh để giảm tải 🙂🙃",1
Số này ko phải kiễng nữa rồi,1
Sv bk năm 7 vào xem mà thấy nó lạ lắm,1
thật sự review rất chân thật như gói mì hảo hảo vậy ko hề có con tôm nào như trên gói mì quảng cáo,0
Review về đh công nghệ thông tin tphcm đi đc ko ạ chả có ai review chi tiết cả ạ hicc,1
Vào C1 review nhưng không review giảng đường C1 là quá thiếu sót Hà nhé.,0
"Khi nào đi sang khu nhà T với TC nữa, xong khám phá một vòng các khu KTX rồi khu A4 sâu tít trong ngõ nữa chứ :3",1
Học 5 năm ở Bách Khoa còn chẳng đi hết nổi khuân viên trường,1
"đến ptit đi chị, trường bé nên đi nhanh lắm",1
"quả rv ảo thật sự,đúng kiểu mật ngọt chết ruồi cho các em khoá sau thôi.",1
"Ultr trường kỹ thuật nhưng làm kinh tế và marketing thì hàng đầu luôn :,)",1
"Đây chắc là trường nào cùng chung cổng với BK mà t biết thôi. Một vỏ bọc thật hào nhoáng, đẹp đẽ. Mấy cái phòng trên chắc chỉ dùng để review thôi. Sao bạn không review mấy chỗ mà khi học phải nơm nớp lo sợ gạch trần rơi trúng đầu, phòng máy thì toàn từ thời Liên Xô....",0
"Là SVBK tôi chỉ ước đi thực hành các môn IT ngồi được vào cái máy ko lỏng điện, kết nối mạng tốt, bàn phím ko liệt và chuột mượt thôi chứ cơ sở vật chất xịn thế này thì chắc chỉ để dành để review",0
"không biết bk cho các bạn bn tiền mà đi pr bẩn thế này haizz , các e ơi mọi thứ không màu hồng như các e nghĩ đâu :))",0
Anh Hoàng chắc học rộng và toàn diện nên ít có thời gian cho chuyên ngành nên mới trượt môn. Các khóa sau không nên lấy a Hoàng làm lí do bào chữa cho trượt môn nhé 😆,1
"Bạn review thì chân thực một chút nhé, toàn ra những phòng lab nghiên cứu đắt tiền mà rất ít sv đc tiếp cận để review trong khi những toà nhà khác nơi mà đa số sv học tập thì lại ko thấy đâu. Sao bạn ko ra những phòng thí nghiệm khác của vật lý đại cương, cơ khí xem sao😏. Nếu cần tôi có thể cho bạn địa chỉ cụ thể của các toà nhà đó😎😎",0
ra trường 2 năm. cũng đã tạo dựng được cty riêng và đang cố gắng. Đúng ở BK áp lực nên ra ngoài đi làm sẽ thấy tự tin hơn,1
Xem xong không biết trường đại học khoa học công nghệ hàng đầu VN hay là marketing hàng đầu VN nữa,0
cứ tưởng trước giờ chỉ ăn tiền review hàng quán lề đường hóa ra giờ còn ăn tiền review trường đại học nữa. Không biết hust trả bao nhiêu cho màn lùa gà đầy ngoạn mục này.,0
Học kinh tế ở Hust có nặng như mấy ngành khác không mn !!,1
phòng 611 thư viện là phòng có nhiều máy móc trị giá tới hàng trăm tỷ nhưng Hà lại ko dc qua xem thì phải,1
cũng học bách khoa nhưng bách khoa trong vid nó lạ lắm =))),1
ummm mong đỗ IT1 HUST quá mn ơi !!!!! đỗ ngay nv1 nào !!!!! HUST thắng tiến <3 <3 <3 <3,1
Chị Hà xinh quá <3 <3 <3 iu lun,2
Ngạo nghễ bách khoa,2
bk bimf bipj,0
"Ha ha giả dối tất cả đều là giả dối, chị đã nhận cachet bao nhiêu zậy, HUST này lạ lắm. Nói chung là không như các bạn mơ tưởng đâu, đừng hi vọng quá rồi vỡ mộng cả thôi.",0
Nếu tôi chết hãy chôn tôi cạnh viện toán,0
trường thuê chị bao nhiêu vậy,1
"Những phòng ở B1 chị review cũng chỉ là phòng lab cho số rất ít sinh viên tinh hoa chứ không phải ai cũng được sử dụng, còn phòng tin đại cương tầng hai máy cũ, màn nhòe kém rỗ rỗ. 
 
 
 
 Chị chưa review nhà D3, D5, D3-5, phòng thí nghiệm Vật lý ở D3 và nhà T, TC, các máy móc đo đạc, dây điện cũ, có cái tuổi đời chắc ngang tuổi bố mẹ. Phòng thí nghiệm hóa có dụng cụ dùng 1 lần lại có hiện tượng rửa lại để dùng tiếp. Thi thoảng vữa trần ở D3-5 rơi xuống hên xui may không vào sinh viên. Điều hòa và quạt trần một số phòng ở D9 bị hỏng, có hôm học p105 D9 cái màn chiếu rụng một cạnh khỏi trần. Ký túc xá B5 vừa sửa 4 tháng đã có hiện tượng trần thấm nước lại, mảng sơn vôi vàng bị bong tróc. 😊
 
 
 
 Nói chung tại ngôi trường số 1 Đại Cồ Việt thì marketing với làm kinh tế giỏi thứ hai không ai chủ nhật. :)",0
"5 năm bách khoa mà bây giờ nhìn trường lạ quá, chắc mình con ghẻ của trường toàn được ra nhà TC để học với các em cấp 2 cấp 3. Còn viện cntt thì thiết bị xịn rồi chứ những viện khác thì chưa chắc. oscilloscope còn phải dọa đánh mới chay, ic thì mỗi lần cho một kết quả xịn đét lun",0
mong chị có thể sang phenikaa,1
Thôi e ạ. Đồ bọn a thí nghiệm toàn đồ liên xô tài trợ 60 năm trước 🤣🤣 đúng là lên video câi chi cũng đẹp 😌,0
review đại học Thương Mại thôi chị Hà eiii,1
Học BK nói chung cũng nhàn.,2
"cảm ơn Hà đã cho tôi biết trường tôi có gì, Không review tôi cũng ko biết đâu :))",1
"Gía xăng đắt quá, đi sang tòa khác thì cũng đi bộ thôi ạ.",0
lùa đấy mn ạ. Chỗ ae khuyên thật k yêu trường thì đừng vào,0
"Số lần tôi đến thư viện trong quãng thời gian còn học bk đếm trên đầu ngón tay. Trong clip toàn quay máy móc hiện đại, thời tôi học mỗi khi đi thí nghiệm giảng viên hướng dẫn sẽ nói máy này mấy tỉ, mấy tỉ để biết nên đụng hay ko nên đụng vào.",1
k thấy review mấy con máy từ thời phong kiến của viện cơ khí nhỉ :))),1
Review BK HCM với ạ ❤️❤️❤️,1
t không nói là t bị trượt 34 môn đâu,0
Run,0
Chị ơi review về Trường Đại học Công nghệ - Đại học Quốc Gia Hà Nội đi ạ,1
sắp 100k sub rồi 😀,1
Hãy đến với các phòng thì nghiệm ở C5 để test thử những chiếc máy từ những năm 1967. Nó chạy tốt lắm :),1
"Đúng là BK có những thứ đấy, nhưng những cơ sở vật chất này sẽ chỉ phù hợp với những bạn có định hướng đi theo nghiên cứu lâu dài. Đúng như nhiều người nói là đào tạo giáo sư tiến sĩ ấy. Chứ nếu bạn muốn đơn giản học để có 1 công việc sau này. Thì mk khuyên k nên vào BK. VÌ T HỌC 4 NĂM Ở ĐÂY RỒI. THÁNG 9 RA TRƯỜNG :) BYE BK",1
"A hôm nọ em thấy chị ở cổng trường lúc em đi vào này. Sao em không thấy chị review về mấy cái mảng trần rụng ở mấy cái lớp học và ô cửa sổ rơi vài tháng trước, mấy cái máy tính mà khi lên thực hành sinh viên phải tự mang laptop cá nhân, mấy cái phòng điều hòa hỏng ... nhỉ :> Mấy cái tòa mà lần gần nhất được update là gần 20 năm trước, cũ cũ bẩn bẩn không thấy review, lại đi review vài tòa mới toanh thế này. Nói thật em thấy mấy cái chỗ chị review nó lạ hoắc luôn á :))",0
E đến thăm trường anh học được không trường y Hà Nội nơi các con mọt sách chính hiệu,1
"nói nhỏ này, tầng 10 B1 có thấy đồ ăn thì cũng đừng động vào không là hôm sau đi đâu cũng thấy logo gì lạ lắm đấy =))))",1
Bách khoa HN khác éo gì thanh hoa university,1
chị làm về NEU đi ạa,1
người yêu ông Hoàng mà xem dc clip này thì Hoàng lại chuẩn bị có ny mới ))),1
Chị review y hà hội đi ạ,1
Review đại học FPT đi chị,1
review fpt hà nội đi chị,1
"Tôi nhìn cái khúc chuẩn độ, tôi nghĩ chắc bạn khóc nhiều lắm :)))",0
Đại học toàn zai và con trai sinh ra để dành cho nhau,1
Choáng ngợp quá,2
C khám phá ulis đi ạ,1
Trường như cái bầu đuồi mà schannel chọn đc những góc đẹp thật :)))),0
Đại học Bách khoa là một ngôi trường mơ ước của rất nhiều người,2
Phố bách khoa mừ,1
sao video mờ vậy nhờ,0
Ơ ra trường rồi mà xem review mới biết :)),1
Có thắc mắc là lâu k thấy songpianh lên schanel cũng như video của mọi ng nhỉ .hay nghỉ r ạ ?,1
"Chị Hà đợi thêm 1 năm nữa để cái cung điện C7-C8 xây xong, nhà trường tậu thêm vài phòng lab nữa thì lúc đấy làm tiếp 1 vid nữa thế này là đẹp.",1
"Sv K63 làm hướng dẫn viên, nhưng còn thiếu nhiều kiến thức về các vấn đề "" của ngành khác"" , kiểu có ý muốn truyền tải nhưng kiến thức không đúng chuyên môn nên người của ngành học trong video nghe khá là ảo",0
"Câu "" Tất cả các sv ra trường phải có chứng chỉ bơi "" thì không đúng vì đã có những học phần thay thế cho môn bơi",0
"Các toà nhà trong trường cách khá xa nhau, K63 với 2 năm học online chia sẻ 😂😂😂😂, không phải là cách xa mà là quá nhiều khu học, rải rác góc này góc kia, chứ nếu học D3,5,7,9 D8,6 thì gần mà",0
bách khoa mãi đỉnh,2
tôi chưa thấy ai lấy xe từ bãi này sang bãi khác để đi học :)),1
Cameraman quay out net ghê thế. :)),2
đó là dùng cho những nghiên cứu chứk phải dùng cho sinh viên chỉ những sv tham gia các phòng lab mới có thể hk thôi,1
Xin gởi nhe chủ kênh,1
sao k ra TC quay nhể :v cứ đè cái chỗ đẹp quay :v,1
t la 1 trong 800 nguoi do :)),1
"Trước là ký túc xá B1, gần chỗ Tạ Quang Bửu mà có bọn nghiện ngập tụ tập đánh nhau,... Bách khoa xưa kia toàn thằng nghiện",0
Phòng 411 là phòng ngủ bù của em ạ,1
Chị làm về Đại học Công nghệ Đại học quốc gia đi ạ😍,1
e gặp thấy 2 chị này đi dạo rồi nhá e k66 ạ,1
:v tui vào thư viện mà không quét thẻ hay gì luôn yd,1
Chị Hà làm về USSH HN đi ạ.,1
2 chị review rất có tâm và cư tê ạ :33,2
"Chị Hà ơi chị review chi tiết với xịn quá ạ 😍❤ khi nào chị review tiếp neu, y hà nội với luật nữa đi ạ",2
Mấy ô quần chúng diễn nhập thế,1
"Vch bà Hà Mã Tấu, khu chơi Lego ạ😁",1
Ra trường mấy năm rồi giờ thấy Viện CNTT mình đầu tư ghê🥴.,1
Bây giờ trường thay đổi nhiều thế nhỉ,1
Sắp được nút bạc rồi,1
"Tỉnh đi các em ơi, có khi cả 4 năm học các em chỉ được nghịch mấy cái máy thí nghiệm từ thời liên xô thôi",0
Bách Khoa làm đc cả kit test nhanh covid 19 nhỉ!!,1
từ bé đến giờ chưa thấy ai bảo thích học hoá ở bách khoa cả,1
Sv năm 4 viện CNTT xem rồi lặng lẽ cười và đi ra :) Các em sáng suốt lên nhé,1
"Hà hãy đến chiếc trường Tự Nhiên mà Hà đã học cấp 3, sự hk cũng khum kém",1
D4 của tui đâu :(((,1
rv trường công nghệ gtvt đi ạ,1
Hà đẹp thật đấy. Yêu hà,2
"Lâu lắm rồi chưa có thời gian về thăm trường, xem review bao nhiêu kỷ niệm ùa về. Mình là cựu sv K56 nhé :d chúc các em sv BKHN ra trường đúng hạn nhé :d Chúc Hà ra thêm nhiều review hay nhé !",2
"thư viện Tạ Quang Bửu có điều hòa ở hành lang thật hả mng, trước em đến ôn thi đại học mà ngồi ngoài nóng mồ hôi như tắm luôn ý ạ",1
6:22 mã tấu nhà m vẫn ế à...,1
"Tôi xem 10 lần khúc phỏng vấn Hà Việt Hoàng, bởi vì i love HVH",2
Review thì đẹp đó mn mình đang học ở d3 xi măng rơi trúng đầu bàn ghế ngồi rách hết cả quần . Cổng parabol thì chủ nhật đóng mình đi phải đi nhờ đh xây dựng:)))),0
"tôi từng sống Hà Nội 3-4 năm, nhưng chưa gặp con gái dễ thương thế này bao giờ. Mà thấy dạo này mập lên rồi đấy nhỉ",2
Ms đi dc 1/3 là cùng 🤣,1
Sắp có nút bạc rồi chị ơii 😂,1
cảm giác như chả xem được cái gì cả 2zz,1
"Các em nhìn ngoài vào thì hào nhoáng lắm. Nhưng thôi cứ để tự trải nghiệm rồi đúc kết thì hay hơn. Phần lớn các phòng nge như trong video nào là phục vụ học tập rồi tự học blabla(trừ phòng thư viện), rất ít sinh viên có cơ hội sử dụng, tiêu biểu là phòng máy tính ở phút 14. chắc được vài giờ thực hành ngồi ở đó, và không phải đến tiết học thì đừng mơ sử dụng nhé. Cơ sở vật chất tốt nhưng giấu ở đẩu ở đâu, mấy cái máy chiếu cùi bắp mờ mờ như người cận thị, hàng ngày hàng trăm lượt sinh viên dán mắt vào đấy thì chả thấy thay mới. Nói chung môi trường khắc nghiệt tôi luyện bản thân là có thật, còn vào vì cơ sở vật chất trường tốt rồi được thực hành thỏa sức với đam mê thì nên xem xét lại. SV năm 3 tạch 4 lần giống siêu trí tuệ chia sẻ.",0
Học viện An ninh nhân dân đi c,1
"Ô Hoàng điêu đấy, ô ấy học cải thiện thôi, trc thi cùng phòng a này thấy điểm cao lắm :))",1
B1 giờ xịn z,2
12.27 viết nhầm chuyên ngành - chuyên ngàng. hi,1
tòa D3 mới là đặc sản Hust mà khum thấy chị review,1
"Lâu lắm không vào thư viện Tạ Quang Bửu , nhớ quá",1
Vid nầy chắc lâu r sao chứ giờ thư viện k còn chỗ,1
Đi review xướng thí nghiệm Gia công áp lực đi chị . Nghe ns nhiều thiết bị vs máy móc tối tân lắm đấy :))),1
"Ây da, nhớ trường quá. Cám ơn Hà đã làm video nhé!",1
Xem Hà là chính ☺️☺️,1
Nhóm cô Thắng kìa,1
Sinh viên ngành Hoá sắp sang năm 7 chào mọi người :v,1
Cho e hỏi đây có phải bk ở vũ trụ khác phải k ạ 😢😢,1
"Xem review cũng dc thôi, nhưng ông nào muốn thực sự biết cảm giác của mấy thằng BK thì hỏi mấy thằng suýt dc học bổng ý, chứ đừng xem mấy cái hào nhoáng thế này, đến lúc vào học r mới hố, drama lòi mồm",0
rì viu tiếp Đại học Sân khấu Điện Ảnh đi cj,1
Hust quả quá là tuyệt vời,2
Em xem mà cuốn lắm luon,2
Chị đến Thủy Lợi đi chị,1
6:53 anh áo trắng nháy mắt🥶,1
giờ mới để í 2 người đổi đồ cho nhau,1
c lan nói hay lưu loát thật sự,1
"Thật sự rất cảm ơn chị Hà và Phương vì chiếc video review Bách Khoa xịn xò này ,vừa đầy đủ chi tiết rất thú vị luôn 🥰🥰",2
"các bạn chưa đi phòng thí nghiệm gia công áp lực là 1 thiếu sót, nơi hội tụ những con máy có tuổi đời gần bằng ông nội mình.",1
hóng chị rv các trường công an quân đội ạaaa,1
"Được vãi, review chi tiết nhất mình xem về 1 trường Đại Học @@ 
 Chuẩn review nè",2
"Ko review D3 D5 với nhà TC là thiếu sót quá lớn r =)), đấy mới là những chỗ SV BK nhớ khi mà ra trường =))",1
chị review về UET đi ạ,1
"Merc thì nhiều giá mà, merc nào mới đc chứ",1
khám phá đại học nội vụ đi chị hà ơi,1
có cái nịt ấy nó bốc phét đấy mn thiết bị nó bị não lắm,0
mới thực hành 0 diểm tin xong :)),0
"Bách Khoa có cái cổng ""cong"", thằng ngoài thì ước, thằng trong ""khóc thầm""... nhé mấy em. :3",0
Vựa muối Bách Khoa Việt Hoàng :))),1
"học 5 năm, chả có kỉ niệm vẹo nào cả, cái thời đi học năm nhất nóng dã man. Thế mà cũng chui ra đc đúng hạn.",0
đúng là học QTKD không cần học hóa nên thích hóa :( sinh viên hóa khóc thét,1
"em chỉ có thắc mắc cuối cùng chị ấy tên là Lan hay là Phương vậy ạ. Huhu
 thích chị quá mà khum biết tên.",2
IT Bách khoa vào chào nhau cái nào =))) Đúng là lùa gà mà :v,0
Đỉnh quá dạ,2
Cố lên 100n sub thuii,2
Chị Hà có ng yêu chưa v ạ??,1
"Năm tới e thi đh r, xem review chi tiết của c Hà có thêm động lực để học thực sự. Hust sẽ là 1 trong nx nv của em.kkk có gì c lm thêm ftu vs neu, tmu đi c",2
Review hay và chi tiết nhất về BK mà từng xem.,2
c ơi review ulis đi ạaa,1
Cho e hỏi ko phải học sinh của trường thì có đc vào tham quan ko ạ,1
Mong rắng 3 năm nữa sẽ dc bước chân vào trường Đại học Bách Khoa Hà Nội,1
quay out net tức á,0
chị Hà làm review về NEU được không ạ =((((,1
"Mng ơi, học kinh tế ở Bách Khoa có ổn không vậy ạ ? =(((",1
chị ơi vid sau khám phá ulis đi ạ,1
C Hà ơii e xin in4 giày c mang trong clip với ạ,1
Không biết có thể review được học viện quân y không ạ,1
Một ngôi trường tốn diện tích,0
)))) trường B đúng là biết làm marketing đấy :)))) còn phòng thí nghiệm vật lý toàn máy hỏng với phòng máy tính dùng chuột bi không có con lăn đâu nhỉ,0
:))))))) học 4 năm rồi còn chả được hưởng mấy cái “hiện đại” này ntn,1
Hi vọng sự hào nhoáng từ video này sẽ không khiến các em 2k4 nhầm tưởng rằng mình muốn vào BK,1
Khám phá Đại học Sư Phạm Hà Nội đi ạ,1
Trường được cái truyền thông tốt ha 🤣,1
học gần hết năm 1 em còn chưa đi hết trường,1
Đặng thu hề,0
"Học hết 3 năm mới biết BK xịn như này. Thực ra mấy cái phòng xịn xò chỉ một số ít sv xuất sắc đc vào nghiên cứu thôi.
 Nhưng vào Bách Khoa đảm bảo là nơi rèn luyện bản lĩnh và đối đầu với áp lực tốt nhất. Nó rất cần cho tương lai hơn là kiến thức.
 Nếu chọn lại thì t vẫn chọn BK",1
chị hà đi trường đại học ngoại thương đi,1
thiết bị máy móc cho nghiên cứu sinh thì sịn khỏi bàn. nhưng mấy cái máy móc thí nghiệm của môn học bth thì ta ns nó đểu j đâu. từ năm nhất đến h là năm 4 cũng phải cỡ 1 nửa môn đi tn thầy cô báo máy hỏng trục trặc còn có vài bộ môn với máy móc từ thời tống nữa chứ =)))),1
chị đến thăng long đi ạ,1
Bách khoa chỉ cho những thằng nào giỏi thật sự a của t 95 h vẫn ở lại trường ở đấy mà mơ bách khoa :),0
chị reviewđh ngoại thương đi ạaa,1
Xem xong vid em thấy hoang mang vì năm nay em thi Bách Khoa :(((,0
Chị lm 1 tour về hv tài chính đi ạ🥳,1
Quá hay luôn 2 chị ơi năm sau em thi vào bách khoa video này thật sự rất bổ ích cảm ơn chị hà với chị phương rất nhiều ạ,2
Ông tôi giáo viên BK vì ông chấm thi thấy bài luôn 1 và 2 điểm nên tôi quyết tâm k thi BK =)),1
"Ở cty của b này thích xem mồi b Hà này, dễ thương, đáng yêu, còn lại thì cảm thấy k ai tự nhiên với thật như b này",2
t đang ngủ kìa ae,1
Học bách khoa đến khi ra trường rồi mà mình nhìn mấy cái này vẫn lạ lẫm quá,1
"he he, có phải hóa đang làm chuẩn độ không vậy các bác ?",1
Nhớ ghê!4 năm trời ở kí túc và lăn lội khu d7 d9 bách khoa!cũng đc 10 năm r!!,1
bách khoa cơ sở xịn xò thật sự,2
"mới hôm trước tui học ở phòng 2 chiếc mec. hỏi thầy nguyễn lê huy là cái máy này bao nhiêu tiền, thầy nói là thầy ko biết. hóa ra là nó 5 tỷ đồng.",1
đấy là em chưa review hết thôi. Có mấy phòng thí nghiệm cái dàn máy tính bật k lên và vẫn dùng chuột bi mà :v,0
"Học xong , và thi tốt nghiệp ở bách khoa , tôi chỉ biết cảm ơn trới đất cho mấy ngày này =)",2
Hà dthw quá,2
Sắp năm 4 rồi mà lạ lẫm quá,1
c đi trg neu đi ạ,1
Làm maketing tốt đấy đến khu thí nghiệm gia công áp lực vs nguyên lý gc vật liệu tụt mẹ hứng,0
em rất thích những video chi tiết về trường của chị và chị Hà cũng rất cute ạ,2
Chị có thể khám phá PTIT được không ạ =))),1
Sinh viên năm 8 chê nha :)),1
Giảng đường Hồ Tùng Mậu ĐH Kinh Tế ĐHQG Hà Nội đi chị 😆,1
Vote cho chị Lan Phương và chị Hà đi quay chung nhìu hơn. 2 chị dẫn đỉnh thực sự,2
Em nhớ không nhầm anh Hoàng học Điện tử viễn thông mà ta. Same ngành ạ 🤣,1
"""Số lần mình vào thư viện Tạ Quang Bửu là 2 lần"" - sinh viên năm thứ 6 mới ra trường chia sẻ !",1
Bạn Lan Phương dẫn tốt quá này 🥰 có ai có info bạn ấy không ạ,1
"Hôm mình học quân sự đầu tiên, lúc về nghe thấy chất giọng choé y chang của chị Hà, và đúng là như vậy 💅",1
Đây chắc mới 1 phần vì cứ mỗi chuyên ngành lại có phòng riêng với 1 đống máy móc thiết bị riêng,1
"Trước rất thích xem chương trình của Mi và Sơn đi thăm các trường đại học mà không hiểu sau không thấy ra nội dung tiếp, mong kênh của Hà sẽ đi thăm hết các trường ĐH ở HN, mình thấy nội dung này rất nhiều người quan tâm, từ các bạn học sinh cấp 3 tới những người đã ra trường như mình.
 Hà cố gắng nhé :D",1
Úi giờ mới để ý cái logo trên góc xinh vchh =))))),2
Đi đại học kiến trúc đi chị hà ơi :))),1
"Tính đến thời điểm hiện tại, đây là chiêc video review về Bách Khoa chi tiết nhất mà mình được xem. Cảm ơn Hà và Phương. Hy vọng sẽ có thêm nhiều trường contact với Hà để làm truyền thông",2
Khám phá đại học y Hà Nội đi ạ 🥰🥰🥰🥰,1
"video này quay lúc nào v sao em k thấy, em mà thấy là đến xin chữ ký chị rồi",2
"Nhanh vậy đã tốt nghiệp đc 5 năm ĐHBK. Xem video mà lại thêm nhớ trường hơn. Giờ bận bịu đi làm, nỗi lo cơm áo mà khó có time đc quay lại những chốn nơi đầy kỉ niệm trong trường. Cảm ơn vì đã cho mình biết đc BK đã thay đổi và khang trang hơn rất nhiều. BK MÃI LÀ NIỀM TỰ HÀO ĐI KHẮP NƠI.",2
"Tốc độ tăng sub của hà nhanh như cách mà hà làm tôi đổ v:))
 Nhanh vl, mới xem kênh hồi tối thôi mà cày lại 2 vòng r",2
Trường đại học của con nhà người ta 🥲,2
"6:52 không nhất thiết phải gửi đồ khi vào đâu ạ, chỉ có những ai vào phòng đọc chuyên ngành mới phải gửi thôi ạ, còn vào phòng tự học vẫn được mang cặp vào ạ =))))",1
Làm người không muốn lại muốn làm sinh viên Bách Khoa :))),0
"Hồi mình còn học Bk thì còn có nghĩa địa D3 của mấy môn giải tích, đại số vì khi có điểm thì tất cả bảng điểm đc dán trên đấy. Giờ hiện đại nên chắc điểm đc thông báo online hết. Cả tầng 2 của D3 là nghĩa địa của thí nghiệm vật lý nữa. Năm nhất chết ở D3 vô số kể :)))",1
2 bạn đổi đồ cho nhau pk @@?,1
"là một sinh viên Bach Khoa xem video này mk chỉ biết mỉm cười và bước tiếp. Thực tế không như mơ các bạn tân sinh viên, Muốn biết mình có hợp với ngành các định đăng kí ở bách khoa ko thì một điều không thể thiếu là nghiên cứu các môn trong chương trình đào tạo và nghe review của các môn bạn chuẩn bị được học và ứng dụng của nó vào đời sống. Đừng nên xem các video ngành này học vè cái gì ra trường làm gì các thứ đó rất chung chung và ko thể giúp bạn có cái nhìn đúng đắn nhất!",0
7:24 mấy bạn ở ngoài nhận ra chị nhưng ngại không nói hay sao ý😅,1
Ước dc chị hà khám phá đại học công nghiệp hà nội e đang theo trường này,1
Sắp tốt nghiệp mà nhìn trường lạ quá :)),1
xin 1 cái review về PTIT ạ :33,1
đáng ra nên quay đoạn đi từ chỗ này đến chỗ khác :(((,1
"Gửi các em 2k4 : "" Run now! """,1
Ơ chị đi hôm nào vậy? Học ở trường mà ko có duyên gặp cj buồnn quá,0
hóng bạn có dịp vào review hcmut :v (edit: à mà thôi hcmut có cái qq j đâu :(( ),1
9:42 chuẩn style trai bách khoa nuôn,1
"Nắng Bách Khoa thiêu đốt đời trai trẻ
 
 Mây Hà Thành che lấp tuổi thanh xuân
 
 Sáng - tối luôn ôm ấp nợ học phần
 
 Chết trên sách quên đời trai mười tám…
 From K63 - HUST",0
đại học ngoại thương đi chị ơi :3333,1
Cái j cũng có mặt trái . Bk có phòng = 3 G63 thì cũng bảo tàng VL D3. Có qua tn và ko qua tn =]],0
Cơ khí mà ra xem PTN Gia công áp lực là các em vỡ mộng ngay :v,0
Tuần nào cũng lên tầng 10 B1 uống chùa cafe :)) 12:55,1
"Nắng Bách Khoa che lấp đời trai trẻ
 Bụi Hà Thành che lấp tuổi thanh xuân",0
Chị ơi khám phá về cao đẳng FPT đi ạ,1
"là một sinh viên bách khoa, khi xem video này tôi chỉ biết cười :))))",0
Người ngoài ao ước người trong ước out :)))),0
chị rv xong em mới biết trường có những chỗ này =)))),1
Ước j trg mk cũng có phòng gym( mk học hvtc),1
Hôm trước gặp bạn Hà này :<,1
2 năm nx vẫn mong đỗ BK,1
hai chị xinh vãi,2
:< Bách Khoa này lạ lắm không giống Bách Khoa t đang học,1
"5 năm học BK mình chỉ thấm thía cái câu đã nghe từ ngày đầu đặt chân lên giảng đường: 
 ""Bách Khoa có cái cổng cong cong, bên ngoài thầm ước bên trong khóc thầm""",0
Nếu mk dc vào BK mk sẽ ko nghĩ đến vc tạch môn mà sẽ cố gắng để lấy học bổng,2
"fact1 : Nếu bạn học BKHN và học ngành thuộc trường ĐIỆN - ĐIỆN TỬ . VD như ĐIỆN TỬ VIỄN THÔNG ... sang năm 3 các bạn sẽ có cơ hội học môn ANTEN và TRUYỀN SÓNG ...khi học bạn sẽ biết đến CÁI GỌI LÀ "" MÁY MÔ PHỎNG ANTEN"" ở thư viện TẠ QUANG BỬU và nó là chiếc máy duy nhất tại VN , xin nhắc lại chiếc máy duy nhất tại VN mà chỉ có tại BKHN ( Mặc dù mình cũng chưa tiếp xúc vs máy này :V .Giá sương sương cũng khoảng 2-3 căn chung cư thôi )",1
Chị review trường cao đẳng an ninh mạng ispace đi ah,1
Hello chị Hà:3,1
Looks so nice!,2
400 ông GPA 4.0/4.0 ối rồi ôi,1
mê thế ạ 😍🤩,2
thoi thế là ko có cơ hội vs a hoàng nữa ròi,1
Thiếu review Địa ngục trần gian D3 là một thiếu xót chị ạ . Với cả cái B1 trong mắt em nó khác cái B1 này quá =))))),0
chị khám phá hệ thống trường đại học Thái Nguyên đi,1
năm ngoái mình đủ đỗ bk định để nv vào hust nhưng thôi vì hust học dã man thật,1
Bách Khoa làm gì có định nghĩa năm cuối đâu ạ:)),1
Đuổi hay bỏ học,0
anh của em học ở đấy chị ạ lúc nào về em hỏi trên trường có cái gì vui ko thì anh có hoài chả bt có về cái gì nx,1
Bụi tre hồ Tiền k còn nữa sao,1
"chị ơi, chị làm về trg HUCE đi ạ",1
"Sao lên video cái Phòng thí nghiệm Hóa phân tích nó lại đẹp thế nhỉ, chứ không như những giờ thí nghiệm kinh hoàng trong kí ức, thêm 1 giọt là đã đủ sai rồi",0
chưa ai review vutm cả. Chị làm đi ạ :((,1
Viện Kỹ thuật Hóa Học nha mn uiii. Không phải gọi là khoa Hóa đâu ạ,1
đi học hơn 1 năm mới loanh quanh có vài 3 tòa :(( và thiếu nghĩa địa D3 là 1 thiếu sót rất lớn trong video ạ,0
aevs Hust nên cb hok 1 hay 2 ngôn ngữ đi nha ko lại tạch anh đấy,1
