Comment,Label
"Hay:⁠,⁠-⁠)",2
K đăng xuất thì biểu s nó k hao,1
Là sạc đến 80% là mình rút ra hả bạn,1
Hay quá cháu,2
Đó giờ xem YouTube chưa có kênh nạo mà mình chờ clip xem như kênh của anh khoai. 😊,2
"Thấy mấy anh chị khúc cuối cute quá, thấy camera chào rồi cười nữa cute xĩu luon❤😍",2
Thật rất hay❤,2
Chánh ngữ khó nhất,1
anh giỏi vậy,2
Lâu rồi mới xem lại anh 🎉❤,1
"bài hát vô cùng ý nghĩa , cảm ơn chú và ekip đã tạo ra bài hát này",2
"Những con vật nhỏ bé này, nếu gặp ở Việt Nam sẽ trở thành món ăn đặc sản tại miền Bắc Việt Nam nhất là của những người anh em Tây Bắc",1
Quả Intro Vừa Cũ Vừa Mới 😂,1
"Người bán hàng sống rất tốt đạo đức.. năm mới chúc mọi người sức khỏe, gia đạo bình an, hạnh phúc...💜♥️💕",2
"Khoai đã đi nhiều nơi, ăn nhiều nhà hàng nổi tiêng, toàn đồ ăn ngon, đắt tiền và dĩ nhiên là rất bổ dưỡng rồi. Em vui lòng bật mí bí quyết về ăn nhiều, ăn ngon mà lại không mập lên tí nào được không? Dù có được đáp án hay không, mình cũng cám ơn bạn đã chia sẻ video này.",2
TUI NGỒI VỪA NGHE NHẠC VỪA ÔN THI ĐẠI HỌC VÀ ĐỖ HẠI HỌC LUN CẢM ƠN NHẠC SIUUUUUU HAY,2
Tiếp theo làm về Odin và Loki của Bắc Âu đi anh,1
có phải ý bạn là phim Predestination không ta,1
"Cảm ơn Đen , PiaLinh và ekip- đã tạo ra bài hát như vitamin tử tế",2
Hóng clip chú Khoai đi Trung Quốc.,1
Anh ơi mặt vợt của anh đang dùng là mặt gì đấy ạ❤,1
Khoai tìm mấy quán ăn ở Nhật bằng cách nào vậy?,1
Ước gì ở Sài Gòn có :(,1
Dũng làm hướng dẫn tạo giao diện kích hoạt bản quyền desktop application đi.,1
"Chờ ê chê,chê kéo dài",0
ghê thật,0
"Cảm ơn ❤❤cô đã chia sẻ video rất hây, chúc cô và gia đình nhiều sức khỏe, mong được đồng hành cùng cô ạ ❤",0
sao cho con 🐸 vô tên kênh được z cậu,1
"Chỉ có 5000d thôi ah, cô chủ quán tốt bụng quá..",2
Mà anh ơi cho em hỏi cái băng keo đó gọi là j v ạ,1
Chia màn hình có tốn pin nhiều ko bạn ?,1
Bé Tôn Gay:))),0
Tôi làm 17 năm máy này ko năng suất bằng chõ tôi làm. Chỗ tôi sản xuất gạch 2 lõ 3lo 4 lỡ và 6lo,1
vô ý thức,0
1:12 có rất nhiều hành tinh có nước trên bề mặt. Hành tinh duy nhất có sự sống đã được phát hiện thì đúng,1
Sa mạc namibia cũng có cây bụi mà bạn.haiz,1
Nhìn ngon quá bà ơi,2
Bé Tôn gayyy :v,0
Đây là bạn ấy tổng hợp video mọi người cứ bl cũ vs chẳng mới ...,1
vẫn thắc mắc tại sao trước mình thi vào 10 lại dễ thế,1
Just a Dream bạn cứ dùng cách mình chỉ để di chuyển vào thư mục mà bạn lưu file python để chạy nha,1
"Cảm ơn Thiện vì những cảm xúc ""vẫn như lần đầu tiên này""!",2
QC quá nhiều,0
0k nha,2
đáng ghét 😢,0
quá đỉnh luôn,2
Tuyệt quá bạn.,2
"Khoai cho mình xin tên tiệm Omakase nha, cảm ơn Khoai :D",2
Một ngày ở VN 1 ngài ở Nhật xàm z khoai,0
Nụ cười tỏa nắng :)),2
mất mặt chưa,0
Bê đê ớn quá,0
thiểu năng thôi,0
Con nguoi thu thach xinh ton o day thu coi sao,1
Lên Đà Lạt xe độ chế em cất ik thuê xe,1
anh cho em hỏi nếu mới học nên học ngôn ngữ lập trình nào ạ,1
Nói chung do đồng tiền thôi,0
Bên Âu châu hay nước ngoài khi có do ăn trong miệng khi nói chuyện ráng đừng để thấy dồ ăn trong miệng và không được nghe tiếng nhấp hay chấp đây là tư cách trong lúc ăn chia sẻ với bạn tư cách ăn trong bản cảm ơn bạn,1
hay qua minh thich,2
Hay quá ck ơi ❤❤❤❤🎉🎉🎉,2
đúng là khỏi bàn luôn Bro nhỉ,2
1/2023 phở gà Sài Gòn 65k/tô :(( Chắc dọn nhà ra Nam Định ở quá !!!,1
Lâu lắm r mới quay lại xem video của a Khoai. Vẫn đầy năng lượng nhưng sâu bên trong lại cảm thấy rất bình yên 💛,2
phát ngôn đã biết thiếu sn thiếu học thức rồi. ..,0
Vạn vật đều vô tự ngã.,1
"Html khá dễ á bạn, ko cần biết code cũng có thể tiếp cận html",1
Bạn giỏi quá.. Ngưỡng mộ,2
Quá đẹp. Làm gì phải đi độ ở nước nào khác nữa.,2
bỏ quên não đó chứ đâu phải rác 😂,0
Thiện chở người yêu đi hả Thiện :)),1
Tuyệt vời,2
đậu xe kiểu vô văn hoá .,0
Lâu quá a ơi đợi dài cổ luôn rồi đó a,1
Mình bật nguồn điện thấp quài có bị chai pin ko ah??,1
Duy nhất Việt Nam luôn,1
Khoai vừa đẹp trai vừa nói chuyện dễ thương quá . Chúc em trai vui khỏe nha .,2
Quá chill ah ơi,2
quá tồi tệ.câu like vớ vẩn.thiếu văn hóa,0
oke Bro ơi ahihi,2
mong co duoc nhieu video,2
Làm về chiến tranh Việt vs mỹ đi ❤️,1
Tui bt đến bé tôn khi xem ah Sơn trong 1 vid nèo đoá :)),1
Tuyệt vời những món ăn ngon quá.Chúc anh nhiều sức khỏe 😊,2
Xứng đáng với loại người như vậy,0
ước nữa thành công để đc đi du lịch japan 😚,2
Thực ra là ớt ichimi:))),1
đứa nào nhây hơn đứa đấy thắng,1
May mà chưa tải Tik Tok về 😓😓,0
"Giết người, lừa thầy phản bạn mà xem như thần tượng đúng là mạt vận cái xã hội.",0
có người hướng nội nhưng đang cố để thành hướng ngoại không nhỉ?:D,1
xấu như cc,0
Xác thực bằng cái gì?,1
Thật sự kiên nhẫn 😅😅,2
Hay quá nha,2
Học lại câu nói của mình đi,0
Tôi coi cái này nhớ ba mẹ quá nhớ ngày xưa gđ tôi hay ngồi xem thế giới động vật,2
63 real à mn,1
Hóng clip anh ra dã man chờ đợi từng ngày luôn á chúc anh đi vui vẻ,2
"Xàm ! Giật tít khiến nhiều người hiểu lầm, bức xúc. Làm gì có đất nước nào đón 1 thằng tù tại trung tâm hội nghị quốc gia.",0
Sao ko thấy bạn mướp vậy Hùng ơi..,1
Thích như vậy,2
anh ơi em bấm terminal nó ko ra ạ,1
e vẫn chx thấy anh đăng trên ig :)),1
Bài này hay và ý nghiãaaaa,2
anh hướng dẫn chạy C++ đi anh,1
Món ăn hấp dẫn quá,2
Cảm ơn dẫn mình dạo phố Japan,2
Tẩy chay ngay 😡,0
Thằng Tôn gay đó,0
người muốn làm hacker đã xem,1
Chiu quá bro ơi,2
Nhảy ở sân bay á chị cũng rác nữa,0
"Tính ra 1 người xem Khoai đc 1 usd ,1tr lượt xem Khoai đc 1tr usd trừ thuế còn lại phân nửa ,Khoai êm r 😅",2
cảm ơn Bro nhiều nhá,2
Các Cô các Chị lại rất tươi vui cởi mở nữa,2
Sức trẻ chạy 2 ngày 1 đêm k ngủ🤣,1
Ui tự nhiên đang định học Python tự nhiên thấy video này của anh lun,1
Hay qué,2
Mới xem luôn:)),1
Còn cái vô lăng nữa kìa anh Hoàng ơi! 😂😂,1
Đây là hàng lừa,0
dòng bao nhiêu em,1
Là sao vậy a,1
Đm ngứa đít,0
Cảm ơn Nhi nhiều nhé,2
Cá lại có tinh hoàn trừi 🙄🙄,0
Thực ra món ăn nhật bản cũng không có gì mà cao siêu. Nhưng họ PR lên cao quá mà thôi,1
em thì ko xem tik tok vì đa số em đều xem Youtube,1
Bài này hay quá à😍😇,2
tim tim,2
Sẵn hỏi thiện nên đi nhớt gì cho xe bền,1
bạn này review rất là cuốn nhé! học dc từ bạn rất nhiều. Thanks,2
2 em nói nhanh quá nghe không kip .,0
Sắp được nút bạc rồi,1
Thối nát thật .,0
nhạc hayy quá,2
Em đay làm gạch 10 năm rồi,1
"Tiktok là rác,còn mấy đứa tạo trend rác thì ko khác j rác rưởi 🤣",0
Nhạc hay,2
Đia chỉ ở đâu ban,1
Dạy thực chiến thế này mà ko sớm lên nuta bạc hơi phí anh Hoàng ơi 😊,2
Kênh youtuber đó tên ji,1
Kiểu tạo scandal,0
Làm gạch vất vả bụi bặm mà lương thấp quá,1
ăn nói mất đạo đức,0
diễn vãi,0
Bạn nên đăng nhiều những hình ảnh như vậy để giúp tất cả những người có hoàn cảnh khó khăn,1
Đơn giản là tuyệt vời,2
hihi cảm ơn bạn nạ,2
Lưng của con thằng lằn củng phải tiến hóa thành gai nhọn để thích nghi với sự khắc nghiệt nơi đây,1
Em nghe bài này mà thét mê lun r,2
Chúc anh luôn thành công trong công việc,2
Đâu có thấy bác hải bánh đâu mà nói tào lao quá😂,0
"Mê bài này ghê, nghe hoài vẫn nghiện",2
"Quyết định của Khoai ngày xưa, bo việc làm YouTube là đúng rồi , phải không?",1
"Tiêu đề và video khác nhau
 Toàn clip cũ",0
Chị ơi làm hellvua boss đi mà😢,1
Đẹp,2
Vũ Ngọc Sơn 1 đời ta 13 đời nó mới đúng . Thích cách suy nghĩ của bạn,1
"quá là chill luôn bn ơi
 giờ học thêm nhạc này hết nhác",2
Thế là ổn rồi b,1
Đeo tai nghe để nghe thì đúng là hết tầm roài ahihi,2
"sorry nhin ong dau bep dung tay bop bop nam com thay on qua khong dam an , gap nguoi nao bi do mo hoi tay an vo mieng vo vi man man khoi cham nuoc tuong hi hi !!!!",0
Cơi video của Khoai mà muốn đi Nhật liền luôn thích thật 😂😂,2
Hay quá,2
@Dong Ha dạ buồn quéo queo.Chắc cơ địa không đào thải kịp nên acid uric tăng cao ạ.,1
Đáng bị khóa ních lắm,0
Idol chuẩn bị đổi tên kênh thành nơi có Hoa Cỏ Lau thôi nào,2
Cảm ơn Đen Vâu và ê kíp cảm ơn đã giúp đỡ Điện Biên chúng em ạ.,2
hư cấu 😌,0
"ổ có ngừi lớn lớn chút coi nà, tưởng đâu toàn nhỏ nhỏ coi không à :-",1
"Mình thiếu hành phi, thiếu nc tương, tương ớt.. nấu nghĩ bụng chắc tạm ổn thôi nghĩ sẽ ko ngon đâu… nhưng mà, nó lạ lắm, tưởng ko ngon, nhưng ngon ko tưởng kk =))) cho b 1 sub ạ",2
Hợp lý !,2
Mình xin góp ý: từ Đại Thừa và Tiểu Thừa đã bị cả thế giới Phật giáo thống nhất từ bỏ rồi nhé. Hiện nay chỉ dùng từ Nam Tông Bắc Tông.,1
anh thiện để em thông tin cái chỗ anh thiện ở với ạ,1
Có gach 6 lỗ k,1
"Video còn nhiều lỗi quá, người không hiểu đạo viết ra hay sao ấy. Nói Khổng giáo và Đạo giáo có triết lý trái ngược Phật giáo là sai hoàn toàn. Ở Trung Quốc họ gọi 3 tôn giáo này là tam giáo đồng nguyên, tuy có nhiều lý luận khác nhau nhưng củng cố cho nhau chứ không trái ngược nhau.",0
"Lâu quá k thấy ah quay vs ah Ben tv
 Chúc ah 1 ngày vui vẻ ạ",1
Làm cho tôi nhớ lại đường vào ngôi nhà cũ 2 muoi 3 năm về trước. .,1
Tuỳ thôi bạn ơi bạn đừng quơ đủ cả nắm,1
bẩn quá,0
Lười :))),1
Mê 2 ae Khoai với a Su quá😍😍,2
Đồ không có lịch sử,0
Co dịp gặp em nha ❤️,2
Hay quá.,2
Làm tôi thấy kinh tởm,0
Phiên bản giới hạn mà sơn lại,1
lâu ko thấy thiện đi cùng tài 130,1
"Ở Việt Nam làm bánh nhồi bột dùng tay có vài cô nương la, như vậy các vị đó kg ăn đc mấy tiệm này rồi",1
Rất hay 😊😊😊,2
Vui lòng chỉ ra điểm tiêu cực?,1
nice nha,2
ngon,2
"Sạo họ ko dùng bao 👐 ta,",1
"Thằng này ngang và mất dậy lắm , cũng chỉ vì lợi ích mà thôi. Mua tô phở thiếu tiền còn móng tay dính vào nước ... như kiểu ê tao làm xog rồi đóa nha ...",0
quá thích rồi,2
"kênh tên TÔN nha ae
 đừng tò mò không lại hối hận=))))))",0
Vừa chơi vừa dùng sạc dự phòng có hao pin ko anh,1
Mong là bạn này làm thế chỉ là hình thức câu viu chú ko phải có vấn đề,0
"Giờ bán hàng thế nào thế Thắng ơi.Anh làm Rể Nam Định,nhất định sẽ thưởng thức👍",1
Tuyệt vời quá❤️,2
"Cái pascal của em là turbo pascal, nó khác cái free pascal lúc anh nói đó",1
Mình mồ côi mẹ giờ xem clip của Hùng mà nước mắt cứ rưng rưng,1
Cách này hay quá ạ,2
Lần đầu tiên mình thấy quy trình sản xuất gạch đó bạn. Cảm ơn bạn đã chia sẻ nha. Chúc bạn ngày càng phát triển,2
"REALLY , LUCKY MAN, THƯỞNG THỨC MỌI MÓN ĂN NGON TRÊN THẾ GIỚI
 VUA KHÔNG NGÔI,THẾ THÔI
 CÁM ƠN VUA NHA",2
Vừa ăn cơm vừa chạy bộ :))),1
hay phết =)))),2
Anh ơi màu này là màu gì hả anh:)))),1
Em Si có giọng đọc khá dễ thương đấy,2
Luật luân hồi là đúng,1
Thật ý nghĩa quá... cảm ơn anh Đen,2
"Nhìn chủ quán là biết tấm lòng bao la rồi, cảm ơn cô chủ quán tốt bụng.",2
Đúng thời mạt pháp,0
ý thức kém quá ☹☹,0
Con người chỉ muốn nổi tiếng thôi 😂,0
anh hướng dẫn làm window 7 đi ạ,1
"dễ hiểu và không hề buồn ngủ chút nào, đỉnh thầy ơi <33",2
hay đến bất ngờ❤❤,2
Quá đã luôn Khoai ơi! Cảm ơn Khoai nhé!,2
Chx nói hết nx,0
Khủng khiếp quá. Tái sinh ở đây thật hải hùng cái chết rình rập con này ăn con kia nóng lạnh thấu xương,0
lên web rồi tải về,1
Đcmm mày mày,0
" Nguyễn bạn nên tìm hiểu lại định nghĩa sa mac và hoang mạc bạn a. Sa là cát, nghe thì hiểu rồi. Còn hoang mạc là chỉ nơi có lượng mưa ít nói chung. Bắc cực và Nam cực cũng là hoang mạc, vậy như bạn nói thì ở đó có cây gì sống ạ, khô thì đúng rồi nhưng k cằn, và đặc biệt là không nóng mà lại rất lạnh nhé. Biết thì nói, k biết thì tra gg, chứ đừng có cmt bừa, người ta cười cho đấy",1
Tuổi gì mà so với Hải Bánh,0
thuyết minh quá hay rất thích,2
Mong pay kênh sớm để còn ăn tết v:,0
Rau muống luộc chấm nước mắm chanh ớt phải có tỏi mới đúng vị ngon,1
XEM VIDEO ANH KHOAI BAO NHIÊU PHÚT CŨNG THẤY KHÔNG ĐỦ. CẢM ƠN ANH. CHÚC ANH KHOAI VÀ GIA ĐÌNH VUI VẺ NHIỀU SỨC KHỎE BÌNH AN HẠNH PHÚC THÀNH CÔNG 🎉❤😊,2
còn ác hơn quỷ dữ,0
Hết nước chấm,2
Láy lấy cái kênh tàu ra để chèn vào tên video nhằm tăng views à,0
Tống vào tù phạt nặng sợ ngay,0
ok Bro ơi hihi,2
Sao a k làm cho khách 1 clip như clip tiktok. Cho khách đánh giá nó đẹp như yêu cầu.,1
hay nhung ngan cham tam 9 diem nha ok,2
tao thấy nhảm quá,0
Ng nhật tỉ mỉ thật sự…xếp hàng là văn hoá rồi…ko chen lấn,2
anh phượt An Giang đi anh,1
Sao ko thấy mướp con của kim chi củ cải nhỉ?,1
Nhớ lắm... Quên sao được...Video hằng tuần của chú Khoai❤,2
Tức thiệt,0
Xàm 🤣,0
Quá phản cảm. Thiên hạ này thuộc về trung quốc nên vậy đó. Ngày tận thế trc mắt,0
A khoai đẹp trai quá đi 😊,2
hay rất hay tuyệt vời,2
Đỉnh quá khầy,2
Có ng còn ăn 7 bát 5 đó bạn ạ,1
đăng kí like chia sẻ cho anh để có động lực,2
"bạn ơi cho mình xin tên mic bạn đang thu với, với có kèm soundcard gì không?",1
oke bạn tôi ơi,2
mấy thằng súc vật 😡,0
người ta nghe nhạc chill còn tôi thì để chơi game,2
Quảng cáo quá nhiều,0
Hay quá à,2
Không gì sướng hơn vì được đi ăn mà lại qua tận Nhật Bản để ăn nữa chứ .. Sướng 😀😍😀,2
Ừ có m ở trỏng ở đó nói ngt m coi r m mới biết,0
ng có tầm thì ko cần phải quảng cáo chi nhiều.. tự khắc có ng biết đến vì chất lượng,1
Hay vãi 👍,2
:( xúc phạm người khác,0
Lâu ra video vậy a ơi :((,1
Mình muốn tạo 1 app cập nhật và tính giá trị hoán đổi tiền các nước thì bắt đầu từ đâu,1
Lúc 11 phút 25 giây có tiếng xe cấp cứu.Mong a thành ra nhiều video hơn,2
video này có rất nhiều từ này.__.,1
Ngon và rẻ .cảm ơn a đã chia sẻ video,2
"Và đó là lí do tui xóa Tiktok, ngán thật sự.",0
"Xảy ra chiéntranh bọn này chạy mất dép , hổ báo thế thôi , giỏi ra trận",0
Qua xem ik bro,1
"Nếu 1000 hay 150 năm trước... hỏi người trên nhân loại điện? Bóng đèn phát sáng, mạng điện thoại......ai lại tin là nó có thật",1
Ng nhật họ có tính nhẫn nại ghê vn ngồi đợi 15phut là khó chịu rồi. Họ có thjan ghê ăn sang mà 30phut bà nội trợ mà như vậy chắc con cái ck con ăn cám..,1
Nhìn em tui nhai so điệp biết ngon rồi,2
Hay quá! Cảm ơn bạn chia sẻ! ❤,2
uki Bro ơi hehe,2
"Thực sự rất hay tốt, may mà có anh vì công ty em đang thiếu lập trình Python. Nhờ có anh có lẽ em sẽ tự học được nhanh hơn chứ cứ quanh quẩn Js với React Vue cũng hơi có tí nản rồi!",2
Mình cũng làm trong nhà máy gạch..chân bốc xếp vất vả lắm các bn..ạ..mà lương chảng dc bao nhiêu,1
E mã hình như là tên truy đuổi,1
Ga si tinh chi can the thoi,1
dấu nhân đâu ra vậy chú ????????????????????????,1
Xấu,0
Chắc bị tâm thần rồi,0
Ok đó bạn,2
Chúc em có chuyến đi vui vẽ,2
Cụ nấu rượu mận rồi,1
"Đúng là quá biến thái, bệnh hoạn. Ghê quá",0
chỉnh lên 1.25 nghe hay thật,2
Rất nhiều thông tin bổ ích,2
Đã chặn kênh,0
Hello ăn hại,0
nhạc nge chill phết còn hay nữa,2
gay,0
Giọng đọc hây loi cuốn người xem,2
Sạc không dây xs max sạc được nhiêu w vậy anh có sạc được 15w như sạc dây không ?,1
cảm ơn anh Đen nhiều ạ,2
Bạn có thể là người hay im lặng nhưng đừng để mình có một cuộc sống lặng im 👏👏👏👏👏,1
Lâu r ms thấy ad ra vid ạ!,1
Pialinh đẹp quá <3,2
"Mình xem tất cả video của a Khoai từ xưa, nay. Giới thiệu VN qua góc nhìn mộc mạc, bình dị làm cho người xem muốn đến đó để trải nghiệm và yêu hơn đất nước VN. Cũng chính điều này, Anh Khoai đã đạt giải ấn tượng với video VN.
 Tuy nhiên, gần đây các video ở nước ngoài thì mình ko xem cái nào bởi đơn giản mình ko thể đến đó và có lẻ mình hướng nội. Vn mình đẹp lắm, hi vọng a Khoai ra nhiều video về VN, để mình tìm lại cảm giác ""hóng"" video a Khoai up hàng tuần như ngày xưa 🎉",2
Đây mọi người hiền chứ gặp tôi là ăn đập ngay,0
video của ảnh nó cuốn cuốn sao á ta kiểu nghe ảnh nói mà miệng cười theo lun á,2
VD này đăng rồi,1
bạn này lạc quan ghê:D,1
bé tôn gay vlogs,0
hay nhỉ,2
chill,2
Mỗi lần anh đưa thức ăn vô miệng xong ăn em cứ auto bật câu hỏi là ngon không anh =)))) má cái biểu cảm nhìn thích ghê làm tò mò quá trời,1
Điên khùng zj đâu ...!,0
Hát hay quá vậy chị ở đâu mà hát hay quá vậy chị,2
Xem này mấy đứa này...vc,0
Quá hay,2
"mấy cái nghịch lý, đa vũ trụ, thí nghiệm con mèo, em biết từ lâu rồi =)",1
Like💗💗💗,2
"Nghe chị nói chiện mà thấy dễ thương và chân tình quá 😂😅 Tui ở Nghệ An mà thích đất và người Thành Nam lắm. Đi qua Nam Định vài lần và trạm dừng chân tại đây nghỉ ngơi rất yêu nét cổ kính, già nua của TP văn hiến này, đặc biệt con ng rất chân thành, hiếu khách, nhiều lễ hội tập tục hội hè ❤",2
Nếu nói đất làm gạch.thì chỉ có đất ruộng là chắc lượng nhất.dẻo và chắc nữa.nhu đất ruộng hiến wa.,1
Chất quá ❤,2
thói ích kỷ,0
Xe này của binz ah :)),1
cá sông bên này hầu như người nhật rất ít ăn,1
"Trộn đất, ủi vào máng cấp liệu,cán thô,cán tình,trộn tưới nước, ép đùn chân không, cắt phơi, sấy,nung gạch này miền tây",1
Cảm ơn Bro nhiều nhé,2
Vn nhiều nhảm lắm toàn tào lao yêu cầu youtube cấm hết tụi vn làm kênh tào lao đê hỏng hết thế hệ sau này,0
Đi v có cần đèn trợ sáng kh ạ,1
Tao muốn ỉa vào mặt thằng Hiep đen,0
CÂU viu,0
Ông thiện cũng nghe acy luôn 😂,1
Cảm ơn ❤,2
Coi mà đã thấy them,2
làm xấu mặt LGBT:((,0
Ở dơ sống lâu😂😂😂,0
Dạo này không làm video mới gì hết. Toàn câu view bằng video cũ rồi đổi tiêu đề đánh lừa người xem. Chán hủy kênh luôn,0
hay,2
ủng hộ,2
Bắn bỏ,0
"Rất thích giọng nói có duyên, ấm áp, rõ ràng dễ nghe. Chào Khoai người con của quê hương Chợ Lách.",2
tán cây hình trái tim thì phải,1
"Hấp dẫn đến từng chi tiết, mình phải học hỏi bạn",2
Láo nháo thành giang hồ mõm liền,0
"Giá thế thì cũng phải thôi..
 Tiền nào Của đó.",1
Trong truyện gốc có miêu tả góc quay không bạn ?,1
Sai,0
Mặc dù e chưa bh ăn đồ sống mà nhìn Anh Khoai ăn thấy ngon nhỉ một dịp nào đó chắc phải thử để biết cảm giác ra sao😁,2
Thế vũ trụ khác t giàu lắm 😂😂😂😂 tàn mơ lái xe 4 bánh đi ăn,1
"Mấy anh,chị công nhân này ,bưng bê gạch mổi ngày ,nên phải sài bao tay ....",1
Bạn ý học AI nên chắc kbh có Django đâu đừng hi vọng kaka,1
Khong hỏi ý người ta mà quay,0
@lương lê van Chưa nên người ta mới chúc,1
Mướp đâu không thấy em,1
Cảm thấy lòng mình nhẹ nhàng lắm ạ,2
Mình từng làm.mà cắt bằng tay đứng rồi bốc cho họ. Thủ công hơn video này,1
đồ điên,0
Không biết gì về rap . Em vào vì chính anh . Vì tính cách và những điều anh làm .,2
Kênh bệnh hoàn này có tên là gì đó em,0
2021 còn ai xem ko,1
Tao nói thật ra. Hiệp den .mà danh nhau tay đôi với tao.đố đuổ dc tao,0
Con ông cháu cha của yt,0
Bài này rất hay❤,2
Tự bắt lỗi mik=),1
Nhìn anh trong buồn cười v,2
Đáng sợ,0
DMM,0
"Nam nhi ăn uống mạnh mẽ phóng khoáng, làm gì ỏn ẻn nhìn thấy bựa quá Khoai Lang Thang ơi! 😋",0
Thấy gắn cây pô sai r đó anh,1
Chúc các anh em có chuyên đi thât là vui vė,2
Tuyệt vời những món ăn ngon quá,2
Đánh giá siêu phê,2
ko bít liêm sỉ,0
"Hay quá anh ơi , mong anh cố gắn làm video để giúp đỡ mọi người",2
Nghe mãi ko chán luôn y,2
" bạn không ghe thấy người ta nói là dự đoán à, chẳng có khẳng định nào là nó có nước trên bề mặt cả.",1
"Dù đa vũ trụ có thật hay k 
 Chả có vũ trụ nào mà có được cờ gút 🥲",1
Khó hiểu,0
"Hình như kênh đó sập rồi :) có kênh khác lập lại đăng all clip cách đây 1 ngày trước,không hiểu bạn đó nghĩ gì luôn á.Càng lúc càng làm bẩn MXH",0
"Làm tốt lắm đen, cảm ơn!",2
vid hay hữu ích,2
Nghe giọng nói chắc xinh gái lắm đó,2
Bụng của Khoai cũng tốt đấy ăn quá trời đồ sống mà không sao chúc mấy anh em có một chuyến đi nhiều món ăn ngon và thú vị nhé.,2
Lần đầu biết idol hút thuốc á🤣,1
Làm gì xấu có nhiều người chửi lắm,0
Ai giúp vs s bật đc cái đèn ở ngay tai thỏ khi quét face id v ạ,1
Tôi làm gần 20 năm,1
Người nhật thường lm chậm lắm anh ạ nta cứ lm từ từ khách đợi kệ khách ý . Nta lm theo quy củ . Quán nào có người Việt thì quán đông chút thôi là giãn ngay . Còn toàn người nhật thì khách đợi tha hồ a ạ,1
Người nhật họ rất vội về thời gian nhưng lại có tgian chờ đợi một món ăn nghĩ cũng ngộ,1
Theo dõi master care đã lâu không biết bên mình có nhận đào tạo học viên không ạ,1
Người ta nghèo mà mày chọc người ta không với mày,0
Video của anh xem hay vãi,2
"Anh Hoàn bị ảnh hưởng bởi vụ đăng kiểm, buồn thật quá ít video ……",1
Em chúc ah thiện một ngày thật là vv❤,1
Chắc là Học viện ô dù rồi 🤣,1
vui thì vui vừa thui vui nhiều quá nó mất vui,0
"Chỉ có bạn không biết thôi , Đa số biết cả",1
thằng nhai mới tí tuổi mà đã thế,0
Đẳng cấp,2
NÊN LOẠI BỎ,0
đồ phá hoại,0
hình như cái cục thạch đen là Konjac (củ nưa) ấy anh,1
20k 1 bát full là ok rồi,1
Đặc cầu,0
sảng khoái cùng cocacola ^^,2
ok Bro ơi,2
ai thử rồi cho xin tấm hình cái coi nào,1
Xem mà sôi máu,0
"Thứ âm nhạc bình dị, sâu lắng. Chạm đến trái tim♥️",2
Cặn bã xã hội,0
"Thích xài đồ chùa nè.<br>Ai rảnh làm video không công hả, xem chùa thì chờ qua xíu QC cũng không đc à, đồ bần tiện, thứ ăn mày .",0
Ngưỡng mộ b qua .thanh Xuân tôi nợ 1 chuyến đi,2
Ví dụ cho câu con ông cháu cha đó,1
sao trong user của mình không có code,1
Nhạc hai quá,2
Cảm ơn Quỳnh nhiều nhá,2
nhảm nhí,0
tui thấy người ta làm vậy còn hơn 1 số kênh còn giết động vật hoang dã để làm món ăn đó mới đáng bị lên án,0
@TTEASY Copy ở mô tả mà🤔🤣🤣🤣,1
maria wed nó khiến bạn khiếp sợ từ đây tới già thậm chí chầu diêm vương rồi vẫn sợ,0
"Dạy hay, giải thích rõ, hướng dẫn dễ bắt chước!",2
Nghe xong tâm trạng tốt hơn cảm ơn ad,2
Mong anh đăng thường xuyên hơn ❤️❤️,2
hai chị xinh vãi,2
Đợi mãi mới thấy a Khoai lên clip mới ❤,2
"Kênh làm video chất lượng và phong cách giống của các kênh nước ngoài. Mà ít người chú ý quá, có lẽ nước ngoài họ bỏ tiền ra 💵 để chạy lượt xem và sub, chứ thấy chất lượng videos của họ cũng không khá hơn videos kênh này.",2
Kenh nay xem khong hay,0
To con đẹp đưa ông khoai tron lên y chan cơm thịt kho,0
Cô nấu 😋 ngon quá,0
Đăng clip cũ vậy.,0
Ad cho mk xin thông tin bàn phím vs ạ,1
"Sai kiến thức nên trầm trọng, thậm chí chính tác giả còn ko biết hướng nội là gì",0
"Sao đăng clip ko có số thứ tự để xem vậy, như 1,2,3 4.... đang xem nước này xong nhảy qua nước khác, nhảy tùm lum....",0
Hâm,0
chuẩn bài đấy Bro ạ,2
Sao lại Tạm Biệt vậy a 😮,1
shao chỉnh tốc độ phát thành 1.25 nghe cx hay quá nè:))),2
Em hóng thịt con lợn mà e thấy con cá ko nè,1
"Em còn không biết em hướng gì, hướng lung tung",1
Ewwwwwwwwwwwwwww dislike thuuuuuuuui,0
bác không ở lại làm tô phở đã 🙃🙃🙃,1
Quả nhạc nền =)))),1
má t bức xúc,0
để tôi phụ,1
"Rất thích xem vlog chia sẻ về ẩm thực của anh Khoai . 
 chúc anh và team luôn mạnh khỏe nhen😁",2
"Ui, nhạc mở đầu của bài này êm êm dễ chịu quá 😍",2
Ủa anh nói sẽ quay lại mua cơm nắm mà ạ 🤣,1
Lò gạch bây giờ nhà nước giảm tải ở trung tam thành phố,1
Lở như xem giống ổng xao ta,0
